artist,song,album_name,lyrics,word_count,char_count
Adele,Remedy,25,"I remember all of the things that I thought I wanted to be
So desperate to find a way out of my world and finally breathe
Right before my eyes, I saw my heart, it came to life
This ain't easy, it's not meant to be, every story has its scars
But when the pain cuts you deep
When the night keeps you from sleeping
Just look and you will see
That I will be your remedy
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see
That I will be, I will be your remedy
No river is too wide or too deep for me to swim to you
Come whatever, I'll be the shelter that won't let the rain come through
Your love, it is my truth, and I will always love you
Love you, oh
When the pain cuts you deep
When the night keeps you from sleeping
Just look and you will see
That I will be your remedy
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see
That I will be, I will be your remedy
Oh, oh, when the pain cuts you deep
When the night keeps you from sleeping
Just look and you will see
That I will be, I will be
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see
That I will be, I will be
I will be your remedy
Mmm, mmm",264,1226
Adele,Water Under the Bridge,25,"If you're not the one for me
Then how come I can bring you to your knees?
If you're not the one for me
Why do I hate the idea of being free?
And if I'm not the one for you
You've gotta stop holdin' me the way you do
Oh, honey, if I'm not the one for you
Why have we been through what we have been through?
It's so cold out here (Here, here, here)
In your wilderness (Eh, eh, eh)
I want you to be my keeper (Eh, eh, eh)
But not if you are so reckless
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Woah
Say that our love ain't water under the bridge
What are you waiting for?
You never seem to make it through the door
And who are you hiding from?
It ain't no life to live like you're on the run
Have I ever asked for much?
The only thing that I want is your love
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Woah
Say that our love ain't water under the bridge
It's so cold (Here, here, here)
In your wilderness (Eh, eh, eh)
I want you to be my keeper (Eh, eh, eh)
But not if you are so reckless (Ooh)
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Woah
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Woah
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge",433,2077
Adele,River Lea,25,"Everybody tells me it's 'bout time that I moved on
That I need to learn to lighten up and learn how to be young
But my heart is a valley, it's so shallow and manmade
I'm scared to death if I let you in that you'll see I'm just a fake
Sometimes, I feel lonely in the arms of your touch
But I know that's just me 'cause nothing ever is enough
When I was a child, I grew up by the River Lea
There was something in the water, now that something's in me
Oh, I can't go back
But the reeds are growing out of my fingertips
I can't go back to the river
But it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
Oh, it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
So I blame it on the River Lea, the River Lea, the River Lea
Yeah, I blame it on the River Lea, the River Lea, the River Lea
I should probably tell you now before it's way too late
That I never meant to hurt you or lie straight to your face
Consider this my apology, I know it's years in advance
But, I would rather say it now in case I never get the chance
No, I can't go back
But the reeds are growing out of my fingertips
I can't go back to the river
But it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
Oh, it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
So I blame it on the River Lea, the River Lea, the River Lea
Yeah, I blame it on the River Lea, the River Lea, the River Lea
So I blame it on the River Lea, the River Lea, the River Lea
Yeah, I blame it on the River Lea, the River Lea, the River Lea
River Lea, River Lea
River Lea
The River Lea-ea-ea
The River Lea-ea-ea
The River Lea-ea-ea",376,1731
Adele,Love in the Dark,25,"Take your eyes off of me so I can leave
I'm far too ashamed to do it with you watching me
This is never-endin', we have been here before
But I can't stay this time 'cause I don't love you anymore
Please, stay where you are
Don't come any closer
Don't try to change my mind
I'm being cruel to be kind
I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
Ah-yeah-yeah-yeah-yeah-yeah-yeah-yeah
Everything changed me
You have given me something that I can't live without
You mustn't underestimate that when you are in doubt
But I don't want to carry on like everything is fine
The longer we ignore it all, the more that we will fight
Please, don't fall apart
I can't face your breaking heart
I'm trying to be brave
Stop asking me to stay
I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
Ah-yeah-yeah-yeah-yeah-yeah-yeah-yeah
Everything changed me
We're not the only ones, I don't regret a thing
Every word I've said, you know I'll always mean
It is the world to me that you are in my life
But I want to live and not just survive
That's why I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
'Cause ah-yeah-yeah-yeah-yeah-yeah
Everything changed me
And I-I-I-I-I don't think you can save me",259,1407
Adele,Million Years Ago,25,"I only wanted to have fun
Learning to fly, learning to run
I let my heart decide the way
When I was young
Deep down, I must have always known
That this would be inevitable
To earn my stripes, I'd have to pay
And bare my soul
I know I'm not the only one
Who regrets the things they've done
Sometimes, I just feel it's only me
Who can't stand the reflection that they see
I wish I could live a little more
Look up to the sky, not just the floor
I feel like my life is flashing by
And all I can do is watch and cry
I miss the air, I miss my friends
I miss my mother, I miss it when
Life was a party to be thrown
But that was a million years ago
When I walk around all of the streets
Where I grew up and found my feet
They can't look me in the eye
It's like they're scared of me
I try to think of things to say
Like a joke or a memory
But they don't recognize me now
In the light of day
I know I'm not the only one
Who regrets the things they've done
Sometimes, I just feel it's only me
Who never became who they thought they'd be
I wish I could live a little more
Look up to the sky, not just the floor
I feel like my life is flashing by
And all I can do is watch and cry
I miss the air, I miss my friends
I miss my mother, I miss it when
Life was a party to be thrown
But that was a million years ago
A million years ago",289,1318
Adele,All I Ask,25,"I will leave my heart at the door
I won't say a word
They've all been said before, you know
So why don't we just play pretend
Like we're not scared of what is coming next
Or scared of having nothing left?
Look, don't get me wrong
I know there is no tomorrow
All I ask is
If this is my last night with you
Hold me like I'm more than just a friend
Give me a memory I can use
Take me by the hand while we do
What lovers do
It matters how this ends
'Cause what if I never love again?
I don't need your honesty
It's already in your eyes
And I'm sure my eyes, they speak for me
No one knows me like you do
And since you're the only one that mattered
Tell me, who do I run to?
Look, don't get me wrong
I know there is no tomorrow
All I ask is
If this is my last night with you
Hold me like I'm more than just a friend
Give me a memory I can use
Take me by the hand while we do
What lovers do
It matters how this ends
'Cause what if I never love again?
Let this be our lesson in love
Let this be the way we remember us
I don't want to be cruel or vicious
And I ain't asking for forgiveness
All I ask is
If this is my last night with you
Hold me like I'm more than just a friend
Give me a memory I can use
Take me by the hand while we do
What lovers do
It matters how this ends
'Cause what if I never love again?",287,1303
Adele,Sweetest Devotion,25,"With your loving, there ain't nothing that I can't adore
The way I'm running with you, honey
Means we can break every law
I find it funny that you're the only one I never looked for
There is something in your loving that tears down my walls
I wasn't ready then, I'm ready now
I'm heading straight for you
You will only be eternally
The one that I belong to
The sweetest devotion
Hit me like an explosion
All of my life, I've been frozen
The sweetest devotion I know
I'll forever be whatever you want me to be
I'll go under and all over for your clarity
When you wonder if I'm gonna lose my way home
Just remember, that come whatever, I'll be yours all along
I wasn't ready then, I'm ready now
I'm heading straight for you
You will only be eternally
The one that I belong to
The sweetest devotion
Hit me like an explosion
All of my life, I've been frozen
The sweetest devotion I know
I've been looking for you, baby
In every face that I've ever known
And there is something 'bout the way you love me
That finally feels like home
You're my light, you're my darkness
You're the right kind of madness
You're my hope, you're my despair
You're my scope of everything, everywhere
The sweetest devotion
Hit me like an explosion
All of my life, I've been frozen
The sweetest devotion I know
Sweetest, it's the sweetest
Sweetest, it's the sweetest
Sweetest, it's the sweetest
Sweetest, it's the sweetest devotion",260,1402
Adele,Rolling in the Deep,21,"There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark
Finally, I can see you crystal clear
Go ahead and sell me out and I'll lay your shit bare
See how I'll leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark
The scars of your love remind me of us
They keep me thinkin' that we almost had it all
The scars of your love, they leave me breathless
I can't help feeling
We could've had it all (You're gonna wish you never had met me)
Rolling in the deep (Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (You're gonna wish you never had met me)
And you played it to the beat (Tears are gonna fall, rolling in the deep)
Baby, I have no story to be told
But I've heard one on you, now I'm gonna make your head burn
Think of me in the depths of your despair
Make a home down there, as mine sure won't be shared
(You're gonna wish you never had met me) The scars of your love remind me of us
(Tears are gonna fall, rolling in the deep) They keep me thinkin' that we almost had it all
(You're gonna wish you never had met me) The scars of your love, they leave me breathless
(Tears are gonna fall, rolling in the deep) I can't help feeling
We could've had it all (You're gonna wish you never had met me)
Rolling in the deep (Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (You're gonna wish you never had met me)
And you played it to the beat (Tears are gonna fall, rolling in the deep)
Could've had it all
Rolling in the deep
You had my heart inside of your hand
But you played it with a beating
Throw your soul through every open door (Ooh woah, oh)
Count your blessings to find what you look for (Woah)
Turn my sorrow into treasured gold (Ooh woah, oh)
You'll pay me back in kind and reap just what you've sown
(You're gonna wish you never had met me)
We could've had it all (Tears are gonna fall, rolling in the deep)
We could've had it all, yeah (You're gonna wish you never had met me)
It all, it all, it all (Tears are gonna fall, rolling in the deep)
We could've had it all (You're gonna wish you never had met me)
Rolling in the deep (Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (You're gonna wish you never had met me)
And you played it to the beat (Tears are gonna fall, rolling in the deep)
Could've had it all (You're gonna wish you never had met me)
Rolling in the deep (Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (You're gonna wish you never had met me)
But you played it, you played it, you played it
You played it to the beat",546,2726
Adele,Rumour Has It,21,"Ooh, ooh, ooh, ooh
She, she ain't real
She ain't gon' be able to love you like I will
She is a stranger
You and I have history, or don't you remember?
Sure, she's got it all
But baby, is that really what you want?
Bless your soul, you've got your head in the clouds
She made a fool out of you and, boy, she's bringin' you down
She made your heart melt, but you're cold to the core
Now rumour has it, she ain't got your love anymore
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
She is half your age
But I'm guessin' that's the reason that you strayed
I heard you've been missin' me
You've been tellin' people things you shouldn't be
Like when we creep out when she ain't around
Haven't you heard the rumours? (Bless your soul)
Bless your soul, you've got your head in the clouds
You made a fool out of me and, boy, you're bringin' me down
You made my heart melt, yet I'm cold to the core
But rumour has it, I'm the one you're leaving her for
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
All of these words whispered in my ear
Tell a story that I cannot bear to hear
Just 'cause I said it, it don't mean that I meant it
People say crazy things
Just 'cause I said it, don't mean that I meant it
Just 'cause you heard it
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour, rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it
But rumour has it, he's the one I'm leaving you for",359,1867
Adele,Turning Tables,21,"Close enough to start a war
All that I have is on the floor
God only knows what we're fighting for
All that I say, you always say more
I can't keep up with your turning tables
Under your thumb, I can't breathe
So I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you the heart you think you gave me
It's time to say goodbye to turning tables
To turning tables
Under haunted skies, I see you, ooh
Where love is lost, your ghost is found
I braved a hundred storms to leave you
As hard as you try, no, I will never be knocked down
I can't keep up with your turning tables
Under your thumb, I can't breathe
So I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you the heart you think you gave me
It's time to say goodbye to turning tables
Turning tables
Next time, I'll be braver
I'll be my own saviour
When the thunder calls for me
Next time, I'll be braver
I'll be my own saviour
Standing on my own two feet
I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you the heart you think you gave me
It's time to say goodbye to turning tables
To turning tables
Turning tables, yeah
Turn, no, no-oh, mmm",252,1226
Adele,Don’t You Remember,21,"When will I see you again?
You left with no goodbye, not a single word was said
No final kiss to seal any sins
I had no idea of the state we were in
I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember?
Don't you remember?
The reason you loved me before
Baby, please remember me once more
When was the last time that you thought of me?
Or have you completely erased me from your memory?
I often think about where I went wrong
The more I do, the less I know
But I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember?
Don't you remember?
The reason you loved me before
Baby, please remember me once more
Gave you the space so you could breathe
I kept my distance so you would be free
In hope that you'd find the missing piece
To bring you back to me
Why don't you remember?
Don't you remember?
The reason you loved me before
Baby, please remember me once more
When will I see you again?",204,1011
Adele,Set Fire to the Rain,21,"I let it fall, my heart
And as it fell, you rose to claim it
It was dark, and I was over
Until you kissed my lips and you saved me
My hands, they were strong
But my knees were far too weak
To stand in your arms
Without falling to your feet
But there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you'd play
You would always win, always win
But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screamin' out your name
Your name
When I lay with you
I could stay there, close my eyes
Feel you here forever
You and me together, nothing is better
'Cause there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you'd play
You would always win, always win
But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screamin' out your name
Your name
I set fire to the rain
And I threw us into the flames
When we fell, somethin' died
'Cause I knew that that was the last time
The last time
Sometimes, I wake up by the door
That heart you caught must be waitin' for you
Even now, when we're already over
I can't help myself from lookin' for you
I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screamin' out your name
Your name
I set fire to the rain
And I threw us into the flames
When we fell, somethin' died
'Cause I knew that that was the last time
The last time
Oh
Oh, no
Let it burn
Oh
Let it burn
Let it burn",339,1622
Adele,He Won’t Go,21,"Some say I'll be better without you
But they don't know you like I do
Or at least the sides I thought I knew
I can't bear this time
It drags on as I lose my mind
Reminded by things I find
Like notes and clothes you left behind
Wake me up, wake me up when all is done
I won't rise until this battle's won
My dignity's become undone
But I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
So petrified, I'm so scared to step into this ride
What if I lose my heart and fail the climb?
I won't forgive me if I give up trying
I heard his voice today
I didn't know a single word he said
Not one resemblance to the man I met
Just a vague and broken boy instead
But I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I, I'm willing to take the risk
There will be times we'll try and give it up
Bursting at the seams, no doubt
We'll almost fall apart then burn the pieces
To watch them turn to dust
But nothing will ever taint us
I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I, I'm willing to take the risk
Will he, will he still remember me?
Will he still love me even when he's free?
Or will he go back to the place where he
Will choose the poison over me?
When we spoke yesterday
He said to hold my breath and sit and wait
""I'll be home so soon, I won't be late""
He won't go
He can't do it on his own
If this ain't love, then what is?
He's willing to take the risk
So I won't go
He can't do it on his own
If this ain't love, then what is?
I'm willing to take the risk
'Cause he won't go
He can't do it on his own
If this ain't love, then what is?
We're willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk",454,2051
Adele,Take It All,21,"Didn't I give it all? Tried my best
Gave you everything I had, everything and no less
Didn't I do it right? Did I let you down?
Maybe you got too used to, well, having me around
Still, how can you walk away from all my tears?
It's gonna be an empty road without me right here
But go on and take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it all with my love
Take it all with my love
Maybe I should leave to help you see
Nothing gets better than this
And this is everything we need
So is it over? Is this really it?
You're giving up so easily
I thought you loved me more than this
But go on, go on and take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it all with my love
Take it all with my love
I will change if I must
Slow it down and bring it home, I will adjust
Oh, if only, if only you knew
That everything I do is for you
But go on, go on and take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it all with my love
Take it all with my love
Take it all with my love",265,1239
Adele,I’ll Be Waiting,21,"Hold me closer one more time
Say that you love me in your last goodbye
Please forgive me for my sins
Yes, I swam dirty waters but you pushed me in
I've seen your face under every sky
Over every border and on every line
You know my heart more than I do
We were the greatest, me and you
But we had time against us and miles between us
The heavens cried, I know I left you speechless
But now the sky has cleared and it's blue
And I see my future in you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different, I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different, I'll be better to you
Let me stay here for just one more night
Build your walls around me and pull me to the light
So I can tell you that I was wrong
I was a child then but now I'm willing to learn
But we had time against us and miles between us
The heavens cried, I know I left you speechless
But now the sky has cleared and it's blue
And I see my future in you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different, I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different, I'll be better to you
Time against us (Time against us), miles between us (Miles between us)
Heavens cried, I know I left you speechless
Time against us (Time against us), miles between us (Miles between us)
Heavens cried, I know I left you speechless
I know I left you speechless
I'll be waiting
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different, I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different, I'll be better to you",375,1851
Adele,One and Only,21,"You've been on my mind
I grow fonder every day
Lose myself in time
Just thinking of your face
God only knows
Why it's taken me so long
To let my doubts go
You're the only one that I want
I don't know why I'm scared
I've been here before
Every feeling, every word
I've imagined it all
You'll never know if you never try
To forgive your past and simply be mine
I dare you to let me be your
Your one and only
Promise I'm worthy
To hold in your arms
So come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts
Have I been on your mind?
You hang on every word I say
Lose yourself in time
At the mention of my name?
Will I ever know
How it feels to hold you close?
And have you tell me
Whichever road I choose, you'll go
I don't know why I'm scared
'Cause I've been here before
Every feeling, every word
I've imagined it all
You'll never know if you never try
To forgive your past and simply be mine
I dare you to let me be your
Your one and only
I promise I'm worthy, mmm
To hold in your arms
So come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts
I know it ain't easy giving up your heart
I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
(Nobody's perfect, trust me I've learned it) I know it ain't easy giving up your heart
So, I dare you to let me be your
Your one and only
I promise I'm worthy
To hold in your arms
So come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts
Come on and give me the chance
To prove I am the one who can
Walk that mile
Until the end starts",389,1849
Adele,Lovesong,21,"29 ContributorsTranslationsFrançaisTürkçePortuguêsLovesong LyricsOn “Lovesong”, Adele takes The Cure’s classic rock ballad for a sensual, bossa-nova spin. On the standard edition of 21, it’s the penultimate track; on others (like the iTunes version), it’s just the tenth.
Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again
Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again
However far away, I will always love you
However long I stay, I will always love you
Whatever words I say, I will always love you
I will always love you
Whenever I'm alone with you
You make me feel like I am free again
Whenever I'm alone with you
You make me feel like I am clean again
However far away, I will always love you
However long I stay, I will always love you
Whatever words I say, I will always love you
I will always love you
However far away, I will always love you
However long I stay, I will always love you
Whatever words I say, I will always love you
I'll always love you
I'll always love you
'Cause I love you
Love, love",222,1176
Adele,Someone Like You,21,"I heard that you're settled down
That you found a girl and you're married now
I heard that your dreams came true
Guess she gave you things I didn't give to you
Old friend, why are you so shy?
Ain't like you to hold back or hide from the light
I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over
Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Sometimes it lasts in love, but sometimes it hurts instead
You know how the time flies
Only yesterday was the time of our lives
We were born and raised in a summer haze
Bound by the surprise of our glory days
I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over
Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Nothing compares, no worries or cares
Regrets and mistakes, they're memories made
Who would have known how bittersweet this would taste?
Never mind, I'll find someone like you
I wish nothing but the best for you
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Sometimes it lasts in love, but sometimes it hurts instead",335,1720
Adele,I Found a Boy,21,"I thought I told you, he'd be home soon
Couldn't help myself, you're too good to be true
I fall short each time, every time he ain't here
You and your charm creep closer, closer and near
Like a fool for fire, I fall, with my pride and all
Like a bomb before explosion, ticking by your call
You're the wiser one, disguised from greed
And I'm just a child who longs on her knees
But I found a boy who I love more
Than I ever did you before
So stand beside the river I cried
And lay yourself down
Look how you want me now that I don't need you
So you thought that I'd crumble to my knees
At the first sight of you crawling back to me
To whisper, ""Will you leave your man?""
'Cause you swear that this time you can stand by me
I won't stand by you
'Cause I found a boy who I love more
Than I ever did you before
So stand beside the river I cried
And lay yourself down
Look how you want me now that I don't need you
I ain't yours for no taking
You must be mistaken
I could never look into your eyes
And settle for wrong and ignore the right
When I found a boy who loves me more
Than you ever did before
So stand beside the river you cried
And lay yourself down
Look how you want me now, but I don't need you",252,1201
Adele,Daydreamer,19,"Daydreamer
Sitting on the sea
Soaking up the sun
He is a real lover
Of making up the past
And feeling up his girl
Like he's never felt her figure before
A jaw dropper
Looks good when he walks
Is the subject of their talk
He would be hard to chase
But good to catch
And he could change the world
With his hands behind his back, oh
You can find him sitting on your doorstep
Waiting for a surprise
And he will feel like he's been there for hours
And you can tell that he'll be there for life
Daydreamer
With eyes that make you melt
He lends his coat for shelter
Plus he's there for you
When he shouldn't be
But he stays all the same
Waits for you
Then sees you through
There's no way I could describe him
What I've said is just what I'm hoping for
But I will find him sitting on my doorstep
Waiting for a surprise
And he will feel like he's been there for hours
And I can tell that he'll be there for life
And I can tell that he'll be there for life",194,946
Adele,Best for Last,19,"Wait, do you see my heart on my sleeve?
It's been there for days on end
And it's been waitin' for you to open up yours, too
Baby, come on now, I'm trying to tell you just how
I'd like to hear the words roll out of your mouth finally
Say that it's always been me
That's made you feel a way you've never felt before
And I'm all you need and that you never want more
Then you'd say all of the right things without a clue
But you'd save the best for last like I'm the one for you
You should know that you're just a temporary fix
This is not rooted with you, it don't mean that much to me
You're just a filler in the space that happened to be free
How dare you think you'd get away with tryin' to play me, yeah?
Why is it every time I think I've tried my hardest
It turns out it ain't enough?
You're still not mentioning love
What am I supposed to do to make you want me properly?
I'm takin' these chances and getting nowhere
And though I'm trying my hardest, you go back to her
And I think that I know things may never change
I'm still hopin' one day I might hear you say
I make you feel a way you've never felt before
And I'm all you need and that you never want more
Then you'd say all of the right things without a clue
But you'd save the best for last like I'm the one for you
You should know that you're just a temporary fix
This is not rooted with you, it don't mean that much to me
You're just a filler in the space that happened to be free
How dare you think you'd get away with tryin' to play me, yeah?
But, despite the truth that I know
I find it hard to let go and give up on you
Seems I love the things you do
Like the meaner you treat me, more eager I am
To persist with this heartbreak of runnin' around
And I will do until I'm findin' myself with you
And make you feel a way you've never felt before
And be all you need so that you never want more
Then you'd say all of the right things without a clue
And you'll be the one for me and me, the one for you
Yeah, yeah, yeah, yeah",415,1988
Adele,Chasing Pavements,19,"I've made up my mind
Don't need to think it over
If I'm wrong, I am right
Don't need to look no further
This ain't lust, I know this is love, but
If I tell the world, I'll never say enough
'Cause it was not said to you
And that's exactly what I need to do if I end up with you
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
I build myself up and fly around in circles
Waiting as my heart drops
And my back begins to tingle
Finally, could this be it, or?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere? Yeah
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep on chasing pavements?
Should I just keep on chasing pavements?
Oh-oh
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?
Or would it be a waste, even if I knew my place?
Should I leave it there?
Should I give up or should I just keep chasing pavements
Even if it leads nowhere?",289,1396
Adele,Cold Shoulder,19,"You say it's all in my head
And the things I think just don't make sense
So where you been, then? Don't go all coy
Don't turn it 'round on me like it's my fault
See, I can see that look in your eyes
The one that shoots me each and every time (each and every time)
You grace me with your cold shoulder
Whenever you look at me and wish I was her
You shower me with words made of knives
Whenever you look at me and wish I was her
These days when I see you
You make it look like I'm see-through
Do tell me why you waste our time
When your heart ain't in it and you're not satisfied
You know I know just how you feel
I'm starting to find myself feeling that way too when
You grace me with your cold shoulder
Whenever you look at me and wish I was her
You shower me with words made of knives
Whenever you look at me and wish I was her
Time and time again, I play the role of fool
(Just for you)
And even in the daylight when you think that
(I don't see you)
I try to look for things I hear but our eyes never find
Though I do know how you play
You grace me with your cold shoulder
Whenever you look at me and wish I was her
You shower me with words made of knives
Whenever you look at me and wish I was her
You grace me with your cold shoulder
Whenever you look at me and wish I was her
You shower me with words made of knives
Whenever you look at me and wish I was her",292,1363
Adele,Crazy for You,19,"Found myself today singin' out loud your name
You said I'm crazy, if I am, I'm crazy for you
Sometimes sittin' in the dark, wishin' you were here
Turns me crazy, but it's you who makes me lose my head
And every time I'm meant to be acting sensible
You drift into my head and
Turn me into a crumblin' fool
Tell me to run and I'll race
If you want me to stop I'll freeze
And if you want me gone, I'll leave
Just hold me closer, baby
And make me crazy for you
Crazy for you
Lately with this state I'm in, I can't help myself but spin
I wish you'd come over, send me spinning closer to you
My, oh my, how my blood boils, it's sweet taste for you
Strips me down bare and gets me into my favourite mood
I keep on trying, fighting these feelings away
But the more I do
The crazier I turn into
Pacing floors and opening doors
Hoping you'll walk through
And save me, boy
Because I'm too crazy for you
Crazy for you",184,905
